speaker,split,utt_id,target_word,condition,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
M02,test,181,park,pgd_wrong_subset,0.00014,3,par,park,1,1,1,1,1,1,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00016,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00016,3,park,park,1,1,1,1,1,0,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00018,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00018,3,park,park,1,1,1,1,1,0,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.0002,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.0002,3,po,no,0,3,1,1,1,3,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M04,test,19,sheet,baseline_wrong,0,0,ud,no,0,9,0,0,1,5,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,,,,
M04,test,19,sheet,pgd_wrong_subset,8e-05,2,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,8e-05,3,t,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.0001,2,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.0001,3,ot,bit,0,9,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00012,2,yote,bit,0,7,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00012,3,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00014,2,yote,bit,0,7,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00014,3,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00016,2,t,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00016,3,yot,bit,0,9,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00018,2,yt,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.00018,3,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.0002,2,ut,bit,0,8,0,0,1,4,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,19,sheet,pgd_wrong_subset,0.0002,3,hunton,no,0,4,0,1,1,5,3.1,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0019.wav,ud,no,9,5
M04,test,20,spark,baseline_wrong,0,0,burg,bit,0,6,0,0,1,4,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,,,,
M04,test,20,spark,pgd_wrong_subset,8e-05,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,8e-05,3,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.0001,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.0001,3,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00012,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00012,3,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00014,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00014,3,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00016,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00016,3,buge,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00018,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.00018,3,sbug,bit,0,7,0,0,1,4,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.0002,2,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,20,spark,pgd_wrong_subset,0.0002,3,bug,bit,0,10,0,0,1,5,2.955,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0020.wav,burg,bit,6,4
M04,test,30,park,baseline_wrong,0,0,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,,,,
M04,test,30,park,pgd_wrong_subset,8e-05,2,,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,8e-05,3,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.0001,2,,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.0001,3,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00012,2,,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00012,3,,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00014,2,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00014,3,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00016,2,agam,bit,0,4,0,1,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00016,3,ba,bit,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00018,2,we,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.00018,3,bag,bit,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.0002,2,we,no,0,6,0,0,1,4,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,30,park,pgd_wrong_subset,0.0002,3,a,no,0,4,0,1,1,3,2.95,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0030.wav,a,no,4,3
M04,test,35,sip,baseline_wrong,0,0,fic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,,,,
M04,test,35,sip,pgd_wrong_subset,8e-05,2,phip,sip,1,1,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,8e-05,3,fic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.0001,2,fic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.0001,3,fic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00012,2,tic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00012,3,fic,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00014,2,tich,bit,0,3,1,1,1,3,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00014,3,fig,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00016,2,thich,bit,0,4,0,1,1,4,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00016,3,pip,sip,1,1,1,1,1,1,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00018,2,thicc,bit,0,3,1,1,1,4,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.00018,3,feg,yes,0,4,0,1,1,3,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.0002,2,tik,bit,0,2,1,1,1,2,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M04,test,35,sip,pgd_wrong_subset,0.0002,3,feg,yes,0,4,0,1,1,3,2.29,D:\audio_adv_experiment\datasets\TORGO.M\M04\Session2\wav_headMic\0035.wav,fic,bit,2,2
M05,test,12,spark,baseline_wrong,0,0,she she quek,sheet,0,2,1,1,1,10,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,,,,
M05,test,12,spark,pgd_wrong_subset,8e-05,2,shsh guek,sheet,0,2,1,1,1,7,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,8e-05,3,shsh guek,sheet,0,2,1,1,1,7,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.0001,2,shsh guek,sheet,0,2,1,1,1,7,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.0001,3,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00012,2,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00012,3,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00014,2,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00014,3,shshguak,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00016,2,shshgek,sheet,0,2,1,1,1,5,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00016,3,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00018,2,shshgek,sheet,0,2,1,1,1,5,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.00018,3,shshguek,sheet,0,2,1,1,1,6,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.0002,2,shshgek,sheet,0,2,1,1,1,5,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,12,spark,pgd_wrong_subset,0.0002,3,sshgek,sheet,0,2,1,1,1,4,2.94,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0012.wav,she she quek,sheet,2,10
M05,test,21,sip,baseline_wrong,0,0,shit,bit,0,3,1,1,1,2,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,,,,
M05,test,21,sip,pgd_wrong_subset,8e-05,2,shit,bit,0,3,1,1,1,2,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,8e-05,3,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.0001,2,se it,bit,0,3,1,1,1,3,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.0001,3,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00012,2,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00012,3,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00014,2,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00014,3,sheit,sheet,0,3,1,1,1,3,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00016,2,shit,bit,0,3,1,1,1,2,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00016,3,ship,sip,1,1,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00018,2,shit,bit,0,3,1,1,1,2,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.00018,3,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.0002,2,ship,sip,1,1,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,21,sip,pgd_wrong_subset,0.0002,3,sit,bit,0,2,1,1,1,1,2.61,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0021.wav,shit,bit,3,2
M05,test,25,floor,baseline_wrong,0,0,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,,,,
M05,test,25,floor,pgd_wrong_subset,8e-05,2,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,8e-05,3,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.0001,2,sladewai,sheet,0,4,0,1,1,7,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.0001,3,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00012,2,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00012,3,sladewai,sheet,0,4,0,1,1,7,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00014,2,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00014,3,sladewa,sheet,0,4,0,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00016,2,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00016,3,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00018,2,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.00018,3,sladewa,sheet,0,4,0,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.0002,2,sledawa,dark,0,4,0,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,25,floor,pgd_wrong_subset,0.0002,3,sladawa,dark,0,3,1,1,1,6,3.645,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0025.wav,sladawa,dark,3,6
M05,test,69,sip,baseline_wrong,0,0,shercon,sheet,0,7,0,0,1,6,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,,,,
M05,test,69,sip,pgd_wrong_subset,8e-05,2,her o,dark,0,9,0,0,1,5,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,8e-05,3,her o,dark,0,9,0,0,1,5,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.0001,2,her o,dark,0,9,0,0,1,5,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.0001,3,her o,dark,0,9,0,0,1,5,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00012,2,her o,dark,0,9,0,0,1,5,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00012,3,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00014,2,hero,dark,0,8,0,0,1,4,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00014,3,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00016,2,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00016,3,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00018,2,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.00018,3,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.0002,2,her,yes,0,7,0,0,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,69,sip,pgd_wrong_subset,0.0002,3,sher,sheet,0,2,1,1,1,3,2.0850625,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0069.wav,shercon,sheet,7,6
M05,test,73,sip,baseline_wrong,0,0,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,,,,
M05,test,73,sip,pgd_wrong_subset,8e-05,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,8e-05,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.0001,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.0001,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00012,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
